6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.4000000 ,0.2250000 ,0.0014328 ,0.0013267 ,0.0038783 ,0.0029348 ,0.0005473 ,0.0029314 ,0.0033177 ,0.0016841 ,0.0019026 ,0.0034118 ,0.0025195 ,0.0008166 ,0.0022520 ,0.0031173 ,0.0015973 ,0.0010427 ,0.0025737 ,0.0022170 ,0.0008374 ,0.0017079 ,0.0019180 ,0.0017432 ,0.0012248 ,0.0017745 ,0.0020140 ,0.0014880 ,0.0008331 ,0.0010798 ,0.0019974 ,0.0021952 ,0.0006733 ,0.0017204 ,0.0026609 ,0.0016362 ,0.0005644 ,0.0026869 ,0.0029340 ,0.0006659 ,0.0020223 ,0.0034631 ,0.0021322 ,0.0010010 ,0.0031096 ,0.0033277 ,0.0011220 ,0.0022017 ,0.0035161 ,0.0026783 ,0.0007657 ,0.0030652 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.4000000 ,0.2833300 ,0.0014338 ,0.0014756 ,0.0036424 ,0.0028143 ,0.0005467 ,0.0028490 ,0.0033129 ,0.0016134 ,0.0017265 ,0.0032457 ,0.0024965 ,0.0006181 ,0.0022067 ,0.0029890 ,0.0015309 ,0.0009827 ,0.0025325 ,0.0021343 ,0.0006742 ,0.0015940 ,0.0019290 ,0.0015851 ,0.0010776 ,0.0016234 ,0.0018588 ,0.0014964 ,0.0009352 ,0.0010530 ,0.0019052 ,0.0020071 ,0.0005981 ,0.0016617 ,0.0026092 ,0.0016168 ,0.0005957 ,0.0026665 ,0.0027995 ,0.0007089 ,0.0019756 ,0.0033246 ,0.0021731 ,0.0008848 ,0.0030693 ,0.0032762 ,0.0011544 ,0.0021366 ,0.0034957 ,0.0025663 ,0.0008075 ,0.0029877 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.4000000 ,0.3416700 ,0.0014188 ,0.0015494 ,0.0034797 ,0.0027248 ,0.0005634 ,0.0027730 ,0.0032743 ,0.0015630 ,0.0016158 ,0.0031329 ,0.0024649 ,0.0005149 ,0.0021651 ,0.0028843 ,0.0014744 ,0.0009526 ,0.0024711 ,0.0020618 ,0.0005727 ,0.0015114 ,0.0019031 ,0.0014711 ,0.0009941 ,0.0015159 ,0.0017345 ,0.0014898 ,0.0009863 ,0.0010258 ,0.0018517 ,0.0018824 ,0.0005552 ,0.0016082 ,0.0025477 ,0.0016000 ,0.0006085 ,0.0026244 ,0.0027064 ,0.0007402 ,0.0019406 ,0.0032254 ,0.0021778 ,0.0008367 ,0.0030217 ,0.0032261 ,0.0011750 ,0.0020941 ,0.0034602 ,0.0024924 ,0.0008303 ,0.0029286 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.4000000 ,0.4000000 ,0.0014002 ,0.0015839 ,0.0033600 ,0.0026552 ,0.0005882 ,0.0027055 ,0.0032199 ,0.0015253 ,0.0015468 ,0.0030458 ,0.0024250 ,0.0004689 ,0.0021282 ,0.0027948 ,0.0014226 ,0.0009348 ,0.0024055 ,0.0019921 ,0.0005041 ,0.0014544 ,0.0018599 ,0.0013820 ,0.0009370 ,0.0014349 ,0.0016300 ,0.0014686 ,0.0010049 ,0.0009964 ,0.0018066 ,0.0017929 ,0.0005265 ,0.0015589 ,0.0024843 ,0.0015792 ,0.0006106 ,0.0025740 ,0.0026341 ,0.0007581 ,0.0019106 ,0.0031477 ,0.0021622 ,0.0008191 ,0.0029720 ,0.0031725 ,0.0011857 ,0.0020619 ,0.0034163 ,0.0024372 ,0.0008471 ,0.0028809 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.5000000 ,0.0500000 ,0.0012488 ,0.0012617 ,0.0061469 ,0.0044649 ,0.0013881 ,0.0032382 ,0.0025406 ,0.0019945 ,0.0036390 ,0.0048915 ,0.0026900 ,0.0026346 ,0.0023230 ,0.0039656 ,0.0025469 ,0.0023068 ,0.0019238 ,0.0026238 ,0.0021550 ,0.0022127 ,0.0014045 ,0.0034411 ,0.0032446 ,0.0033047 ,0.0025662 ,0.0029948 ,0.0005760 ,0.0015425 ,0.0040063 ,0.0041232 ,0.0024814 ,0.0019296 ,0.0024553 ,0.0023036 ,0.0004264 ,0.0020830 ,0.0045032 ,0.0007787 ,0.0034963 ,0.0047166 ,0.0011314 ,0.0034685 ,0.0029203 ,0.0037773 ,0.0011551 ,0.0041931 ,0.0036595 ,0.0035195 ,0.0013388 ,0.0042356 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.5000000 ,0.1083300 ,0.0011437 ,0.0003748 ,0.0048680 ,0.0036000 ,0.0006008 ,0.0032915 ,0.0030193 ,0.0018027 ,0.0027446 ,0.0041435 ,0.0025248 ,0.0018022 ,0.0023620 ,0.0035317 ,0.0019548 ,0.0015661 ,0.0024328 ,0.0023455 ,0.0016057 ,0.0021745 ,0.0016089 ,0.0024396 ,0.0020197 ,0.0024291 ,0.0025006 ,0.0019959 ,0.0002711 ,0.0012213 ,0.0027071 ,0.0031081 ,0.0013733 ,0.0019699 ,0.0026266 ,0.0017892 ,0.0004347 ,0.0025345 ,0.0036528 ,0.0004859 ,0.0024352 ,0.0040349 ,0.0016534 ,0.0020799 ,0.0030912 ,0.0034680 ,0.0009180 ,0.0027651 ,0.0034977 ,0.0030793 ,0.0007587 ,0.0035006 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.5000000 ,0.1666700 ,0.0013010 ,0.0010424 ,0.0042462 ,0.0031753 ,0.0005216 ,0.0031771 ,0.0032134 ,0.0016967 ,0.0022567 ,0.0037091 ,0.0024810 ,0.0012097 ,0.0023444 ,0.0032884 ,0.0016966 ,0.0012393 ,0.0025975 ,0.0022391 ,0.0011665 ,0.0019723 ,0.0018187 ,0.0019929 ,0.0014616 ,0.0020305 ,0.0022934 ,0.0016206 ,0.0005588 ,0.0011010 ,0.0021729 ,0.0025477 ,0.0008963 ,0.0018889 ,0.0026901 ,0.0016228 ,0.0005131 ,0.0026904 ,0.0032215 ,0.0005008 ,0.0021661 ,0.0036825 ,0.0019192 ,0.0014148 ,0.0031343 ,0.0033632 ,0.0010072 ,0.0023795 ,0.0035187 ,0.0028077 ,0.0007511 ,0.0032451 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.5000000 ,0.2250000 ,0.0013625 ,0.0013523 ,0.0038921 ,0.0029462 ,0.0005202 ,0.0030479 ,0.0032824 ,0.0016181 ,0.0019744 ,0.0034481 ,0.0024675 ,0.0008419 ,0.0022987 ,0.0031267 ,0.0015723 ,0.0010939 ,0.0026129 ,0.0021701 ,0.0008759 ,0.0017930 ,0.0019070 ,0.0017457 ,0.0012016 ,0.0018030 ,0.0020892 ,0.0015282 ,0.0007629 ,0.0010635 ,0.0019741 ,0.0022216 ,0.0006903 ,0.0018023 ,0.0026774 ,0.0015736 ,0.0005865 ,0.0027213 ,0.0029685 ,0.0005672 ,0.0020798 ,0.0034748 ,0.0020475 ,0.0011101 ,0.0031319 ,0.0033011 ,0.0010618 ,0.0022523 ,0.0035220 ,0.0026352 ,0.0008050 ,0.0031197 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.5000000 ,0.2833300 ,0.0013713 ,0.0015059 ,0.0036672 ,0.0028056 ,0.0005324 ,0.0029379 ,0.0032885 ,0.0015593 ,0.0018035 ,0.0032821 ,0.0024493 ,0.0006264 ,0.0022517 ,0.0030056 ,0.0014971 ,0.0010327 ,0.0025719 ,0.0021062 ,0.0006971 ,0.0016626 ,0.0019238 ,0.0015869 ,0.0010718 ,0.0016553 ,0.0019223 ,0.0015089 ,0.0008843 ,0.0010496 ,0.0018964 ,0.0020202 ,0.0005959 ,0.0017293 ,0.0026305 ,0.0015566 ,0.0006362 ,0.0027013 ,0.0028114 ,0.0006237 ,0.0020363 ,0.0033383 ,0.0021016 ,0.0009694 ,0.0031050 ,0.0032525 ,0.0010903 ,0.0021991 ,0.0035062 ,0.0025254 ,0.0008426 ,0.0030404 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.5000000 ,0.3416700 ,0.0013614 ,0.0015829 ,0.0035103 ,0.0027081 ,0.0005544 ,0.0028480 ,0.0032602 ,0.0015132 ,0.0016926 ,0.0031677 ,0.0024225 ,0.0005130 ,0.0022111 ,0.0029058 ,0.0014380 ,0.0010047 ,0.0025084 ,0.0020414 ,0.0005821 ,0.0015707 ,0.0019038 ,0.0014714 ,0.0009975 ,0.0015485 ,0.0017863 ,0.0014928 ,0.0009487 ,0.0010341 ,0.0018533 ,0.0018890 ,0.0005439 ,0.0016673 ,0.0025706 ,0.0015454 ,0.0006619 ,0.0026622 ,0.0027080 ,0.0006613 ,0.0020032 ,0.0032426 ,0.0021174 ,0.0009038 ,0.0030654 ,0.0032049 ,0.0011097 ,0.0021613 ,0.0034740 ,0.0024526 ,0.0008634 ,0.0029835 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.5000000 ,0.4000000 ,0.0013471 ,0.0016234 ,0.0033932 ,0.0026351 ,0.0005807 ,0.0027744 ,0.0032143 ,0.0014756 ,0.0016188 ,0.0030783 ,0.0023888 ,0.0004579 ,0.0021741 ,0.0028175 ,0.0013894 ,0.0009889 ,0.0024437 ,0.0019795 ,0.0005035 ,0.0015044 ,0.0018662 ,0.0013826 ,0.0009478 ,0.0014676 ,0.0016747 ,0.0014704 ,0.0009761 ,0.0010141 ,0.0018156 ,0.0017945 ,0.0005088 ,0.0016123 ,0.0025064 ,0.0015307 ,0.0006716 ,0.0026126 ,0.0026304 ,0.0006869 ,0.0019738 ,0.0031662 ,0.0021105 ,0.0008728 ,0.0030198 ,0.0031570 ,0.0011210 ,0.0021311 ,0.0034333 ,0.0023989 ,0.0008776 ,0.0029336 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.6000000 ,0.0500000 ,0.0011244 ,0.0012561 ,0.0059566 ,0.0047205 ,0.0012585 ,0.0036687 ,0.0025785 ,0.0017940 ,0.0034924 ,0.0047110 ,0.0028054 ,0.0026365 ,0.0026023 ,0.0037731 ,0.0026432 ,0.0024101 ,0.0020083 ,0.0023953 ,0.0021657 ,0.0023184 ,0.0013917 ,0.0032953 ,0.0030188 ,0.0034269 ,0.0026332 ,0.0030541 ,0.0005492 ,0.0014485 ,0.0039282 ,0.0042088 ,0.0025613 ,0.0021609 ,0.0024503 ,0.0023486 ,0.0003339 ,0.0022033 ,0.0045381 ,0.0006380 ,0.0034269 ,0.0046284 ,0.0010411 ,0.0035513 ,0.0029761 ,0.0036072 ,0.0012257 ,0.0041816 ,0.0037328 ,0.0032647 ,0.0013423 ,0.0041756 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.6000000 ,0.1083300 ,0.0010135 ,0.0005158 ,0.0047930 ,0.0037204 ,0.0005069 ,0.0035657 ,0.0029940 ,0.0016681 ,0.0027291 ,0.0040946 ,0.0025228 ,0.0018287 ,0.0024628 ,0.0034644 ,0.0020168 ,0.0016331 ,0.0024735 ,0.0022042 ,0.0016481 ,0.0022723 ,0.0016018 ,0.0024151 ,0.0019114 ,0.0024606 ,0.0025730 ,0.0021396 ,0.0001613 ,0.0011613 ,0.0026564 ,0.0031808 ,0.0014612 ,0.0021311 ,0.0026415 ,0.0017723 ,0.0003754 ,0.0025879 ,0.0037359 ,0.0003577 ,0.0024434 ,0.0040176 ,0.0015472 ,0.0022294 ,0.0030890 ,0.0034106 ,0.0009293 ,0.0027682 ,0.0035346 ,0.0029809 ,0.0008221 ,0.0035319 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.6000000 ,0.1666700 ,0.0012132 ,0.0010859 ,0.0042241 ,0.0032292 ,0.0004726 ,0.0033518 ,0.0031800 ,0.0016098 ,0.0022967 ,0.0037116 ,0.0024434 ,0.0012422 ,0.0023976 ,0.0032733 ,0.0017136 ,0.0012876 ,0.0026360 ,0.0021547 ,0.0012098 ,0.0020587 ,0.0018059 ,0.0019955 ,0.0014120 ,0.0020522 ,0.0023721 ,0.0017234 ,0.0004744 ,0.0010592 ,0.0021316 ,0.0025948 ,0.0009538 ,0.0019997 ,0.0027080 ,0.0015756 ,0.0005004 ,0.0027233 ,0.0032843 ,0.0003925 ,0.0022028 ,0.0036834 ,0.0018248 ,0.0015518 ,0.0031327 ,0.0033257 ,0.0009789 ,0.0024062 ,0.0035316 ,0.0027532 ,0.0008061 ,0.0032958 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.6000000 ,0.2250000 ,0.0012931 ,0.0013803 ,0.0038956 ,0.0029624 ,0.0004986 ,0.0031667 ,0.0032560 ,0.0015581 ,0.0020369 ,0.0034692 ,0.0024195 ,0.0008675 ,0.0023384 ,0.0031320 ,0.0015620 ,0.0011378 ,0.0026501 ,0.0021179 ,0.0009107 ,0.0018643 ,0.0018960 ,0.0017498 ,0.0011811 ,0.0018290 ,0.0021596 ,0.0015802 ,0.0006956 ,0.0010407 ,0.0019463 ,0.0022508 ,0.0007193 ,0.0018845 ,0.0026949 ,0.0015163 ,0.0006014 ,0.0027503 ,0.0030069 ,0.0004753 ,0.0021294 ,0.0034822 ,0.0019659 ,0.0012200 ,0.0031430 ,0.0032726 ,0.0010136 ,0.0022938 ,0.0035296 ,0.0025966 ,0.0008527 ,0.0031713 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.6000000 ,0.2833300 ,0.0013132 ,0.0015327 ,0.0036804 ,0.0028052 ,0.0005244 ,0.0030279 ,0.0032678 ,0.0015090 ,0.0018711 ,0.0033108 ,0.0024044 ,0.0006435 ,0.0022899 ,0.0030196 ,0.0014748 ,0.0010749 ,0.0026070 ,0.0020729 ,0.0007184 ,0.0017225 ,0.0019176 ,0.0015901 ,0.0010645 ,0.0016819 ,0.0019802 ,0.0015315 ,0.0008318 ,0.0010416 ,0.0018804 ,0.0020382 ,0.0006025 ,0.0017940 ,0.0026492 ,0.0015008 ,0.0006694 ,0.0027307 ,0.0028315 ,0.0005448 ,0.0020897 ,0.0033509 ,0.0020325 ,0.0010549 ,0.0031282 ,0.0032291 ,0.0010371 ,0.0022470 ,0.0035142 ,0.0024912 ,0.0008849 ,0.0030915 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.6000000 ,0.3416700 ,0.0013087 ,0.0016141 ,0.0035296 ,0.0026988 ,0.0005515 ,0.0029211 ,0.0032479 ,0.0014675 ,0.0017603 ,0.0031982 ,0.0023828 ,0.0005184 ,0.0022485 ,0.0029242 ,0.0014132 ,0.0010487 ,0.0025446 ,0.0020196 ,0.0005931 ,0.0016240 ,0.0019038 ,0.0014725 ,0.0009985 ,0.0015770 ,0.0018345 ,0.0015055 ,0.0009114 ,0.0010384 ,0.0018460 ,0.0018968 ,0.0005381 ,0.0017232 ,0.0025884 ,0.0014933 ,0.0007071 ,0.0026926 ,0.0027138 ,0.0005924 ,0.0020582 ,0.0032561 ,0.0020588 ,0.0009728 ,0.0030995 ,0.0031867 ,0.0010523 ,0.0022161 ,0.0034862 ,0.0024172 ,0.0009026 ,0.0030319 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.6000000 ,0.4000000 ,0.0012985 ,0.0016567 ,0.0034178 ,0.0026224 ,0.0005792 ,0.0028412 ,0.0032082 ,0.0014333 ,0.0016829 ,0.0031110 ,0.0023550 ,0.0004572 ,0.0022141 ,0.0028378 ,0.0013603 ,0.0010371 ,0.0024788 ,0.0019646 ,0.0005086 ,0.0015525 ,0.0018709 ,0.0013847 ,0.0009551 ,0.0014965 ,0.0017181 ,0.0014789 ,0.0009499 ,0.0010252 ,0.0018192 ,0.0017996 ,0.0004986 ,0.0016656 ,0.0025266 ,0.0014855 ,0.0007226 ,0.0026463 ,0.0026293 ,0.0006242 ,0.0020287 ,0.0031808 ,0.0020613 ,0.0009313 ,0.0030630 ,0.0031429 ,0.0010648 ,0.0021907 ,0.0034467 ,0.0023624 ,0.0009151 ,0.0029818 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.7000000 ,0.0500000 ,0.0010227 ,0.0013343 ,0.0057558 ,0.0049516 ,0.0011494 ,0.0040559 ,0.0026714 ,0.0016163 ,0.0033428 ,0.0045268 ,0.0029225 ,0.0026435 ,0.0028831 ,0.0035721 ,0.0027496 ,0.0024896 ,0.0021358 ,0.0021753 ,0.0021581 ,0.0024186 ,0.0014186 ,0.0031670 ,0.0028203 ,0.0035720 ,0.0027186 ,0.0030800 ,0.0005565 ,0.0013471 ,0.0038364 ,0.0042758 ,0.0026288 ,0.0023797 ,0.0024771 ,0.0023644 ,0.0003981 ,0.0023022 ,0.0045555 ,0.0004954 ,0.0033575 ,0.0045757 ,0.0009311 ,0.0036274 ,0.0030399 ,0.0034487 ,0.0013093 ,0.0041474 ,0.0037957 ,0.0030354 ,0.0013765 ,0.0041123 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.7000000 ,0.1083300 ,0.0008845 ,0.0007029 ,0.0047058 ,0.0038316 ,0.0004231 ,0.0038258 ,0.0029977 ,0.0015442 ,0.0027129 ,0.0040290 ,0.0025305 ,0.0018574 ,0.0025612 ,0.0033886 ,0.0020964 ,0.0016870 ,0.0025210 ,0.0020607 ,0.0016751 ,0.0023538 ,0.0016018 ,0.0023968 ,0.0018156 ,0.0025050 ,0.0026357 ,0.0022551 ,0.0000556 ,0.0010938 ,0.0026023 ,0.0032424 ,0.0015460 ,0.0022809 ,0.0026743 ,0.0017485 ,0.0003317 ,0.0026328 ,0.0038103 ,0.0002454 ,0.0024469 ,0.0040096 ,0.0014408 ,0.0023746 ,0.0030868 ,0.0033547 ,0.0009642 ,0.0027601 ,0.0035735 ,0.0028834 ,0.0008957 ,0.0035596 
6.0000000 ,26.0000000 ,1820.0000000 ,1520.0000000 ,1.7000000 ,0.1666700 ,0.0011279 ,0.0011479 ,0.0041891 ,0.0032813 ,0.0004337 ,0.0035226 ,0.0031596 ,0.0015287 ,0.0023317 ,0.0037040 ,0.0024115 ,0.0012807 ,0.0024460 ,0.0032523 ,0.0017479 ,0.0013285 ,0.0026731 ,0.0020629 ,0.0012431 ,0.0021306 ,0.0017960 ,0.0019993 ,0.0013678 ,0.0020788 ,0.0024400 ,0.0018190 ,0.0003971 ,0.0010118 ,0.0020898 ,0.0026385 ,0.0010166 ,0.0021055 ,0.0027326 ,0.0015316 ,0.0004866 ,0.0027507 ,0.0033463 ,0.0002966 ,0.0022341 ,0.0036861 ,0.0017304 ,0.0016883 ,0.0031277 ,0.0032928 ,0.0009718 ,0.0024214 ,0.0035486 ,0.0027004 ,0.0008600 ,0.0033432 
